list,source,native,name,term_size,query_size,hits,domain,p_raw,p_adj,significant,genes,genes_ensg,calibrated_p
all,GO:BP,GO:0048666,neuron development,536,30,7,5622,0.020093844929483455,0.162011820490906,False,"CFLAR, ZMYND8, BCL11A, ADGRB3, PLXNC1, CNTN4, MANF","ENSG00000003402, ENSG00000101040, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000144619, ENSG00000145050",0.32673267326732675
all,GO:BP,GO:0048731,system development,1387,30,13,5622,0.01911633906499248,0.162011820490906,False,"CFLAR, ZMYND8, CALB1, SOX6, BCL11A, DNAJB1, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, CNTN4, MANF","ENSG00000003402, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000144619, ENSG00000145050",0.32673267326732675
all,GO:BP,GO:0072243,metanephric nephron epithelium development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0014866,skeletal myofibril assembly,3,30,1,5622,0.015926083411465432,0.162011820490906,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0007399,nervous system development,1049,30,11,5622,0.01542217935908595,0.162011820490906,False,"CFLAR, ZMYND8, SOX6, BCL11A, DNAJB1, ADGRB3, PLXNC1, SSTR1, SH3GL3, CNTN4, MANF","ENSG00000003402, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000139874, ENSG00000140600, ENSG00000144619, ENSG00000145050",0.32673267326732675
all,GO:BP,GO:0061036,positive regulation of cartilage development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:2000725,regulation of cardiac muscle cell differentiation,3,30,1,5622,0.015926083411465432,0.162011820490906,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:2000738,positive regulation of stem cell differentiation,4,30,1,5622,0.021180081898323593,0.162011820490906,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0071277,cellular response to calcium ion,31,30,2,5622,0.011628800103416414,0.162011820490906,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.32673267326732675
all,GO:BP,GO:0001976,nervous system process involved in regulation of systemic arterial blood pressure,4,30,1,5622,0.021180081898323593,0.162011820490906,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0072207,metanephric epithelium development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0065008,regulation of biological quality,1068,30,11,5622,0.01756212899912978,0.162011820490906,False,"FUS, LGMN, ZMYND8, CALB1, BCL11A, ADGRB3, PLXNC1, CACNA1A, CNTN4, MANF, USP12","ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000104327, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000141837, ENSG00000144619, ENSG00000145050, ENSG00000152484",0.32673267326732675
all,GO:BP,GO:0061743,motor learning,3,30,1,5622,0.015926083411465432,0.162011820490906,False,ADGRB3,ENSG00000135298,0.32673267326732675
all,GO:BP,GO:0070050,neuron cellular homeostasis,38,30,2,5622,0.017179772023835346,0.162011820490906,False,"CALB1, CALB2","ENSG00000104327, ENSG00000172137",0.32673267326732675
all,GO:BP,GO:0072170,metanephric tubule development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0003084,positive regulation of systemic arterial blood pressure,3,30,1,5622,0.015926083411465432,0.162011820490906,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0072111,cell proliferation involved in kidney development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0072006,nephron development,37,30,2,5622,0.01632925650048582,0.162011820490906,False,"CFLAR, CALB1","ENSG00000003402, ENSG00000104327",0.32673267326732675
all,GO:BP,GO:0008037,cell recognition,40,30,2,5622,0.01893641492112471,0.162011820490906,False,"PRKAR2A, CNTN4","ENSG00000114302, ENSG00000144619",0.32673267326732675
all,GO:BP,GO:0001502,cartilage condensation,4,30,1,5622,0.021180081898323593,0.162011820490906,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0072497,mesenchymal stem cell differentiation,4,30,1,5622,0.021180081898323593,0.162011820490906,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0072234,metanephric nephron tubule development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0014842,regulation of skeletal muscle satellite cell proliferation,3,30,1,5622,0.015926083411465432,0.162011820490906,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0014902,myotube differentiation,34,30,2,5622,0.013891462823654553,0.162011820490906,False,"CFLAR, ADGRB3","ENSG00000003402, ENSG00000135298",0.32673267326732675
all,GO:BP,GO:0014889,muscle atrophy,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,886,30,10,5622,0.013329274557669015,0.162011820490906,False,"IBTK, FUS, LGMN, ZMYND8, SOX6, BCL11A, DNAJB1, GPNMB, SCAI, L3MBTL1","ENSG00000005700, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000136235, ENSG00000173611, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:2000171,negative regulation of dendrite development,4,30,1,5622,0.021180081898323593,0.162011820490906,False,BCL11A,ENSG00000119866,0.32673267326732675
all,GO:BP,GO:0050896,response to stimulus,2584,30,20,5622,0.017825671903813983,0.162011820490906,False,"CFLAR, CPNE3, FUS, LGMN, ZMYND8, CALB1, SOX6, PRKAR2A, DNAJB1, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, CACNA1A, MANF, SCAI, RBM4B, TRRAP, GSTK1","ENSG00000003402, ENSG00000085719, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000141837, ENSG00000145050, ENSG00000173611, ENSG00000173914, ENSG00000196367, ENSG00000197448",0.32673267326732675
all,GO:BP,GO:0010558,negative regulation of macromolecule biosynthetic process,738,30,9,5622,0.01211576142249374,0.162011820490906,False,"FUS, LGMN, ZMYND8, SOX6, BCL11A, DNAJB1, GPNMB, SCAI, L3MBTL1","ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000136235, ENSG00000173611, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:2001026,regulation of endothelial cell chemotaxis,4,30,1,5622,0.021180081898323593,0.162011820490906,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:2000026,regulation of multicellular organismal development,418,30,6,5622,0.020943581380919042,0.162011820490906,False,"SOX6, BCL11A, ADGRB3, PLXNC1, GPNMB, L3MBTL1","ENSG00000110693, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:2000781,positive regulation of double-strand break repair,42,30,2,5622,0.02076582286481385,0.162011820490906,False,"FUS, TRRAP","ENSG00000089280, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:2000739,regulation of mesenchymal stem cell differentiation,3,30,1,5622,0.015926083411465432,0.162011820490906,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0051241,negative regulation of multicellular organismal process,283,30,5,5622,0.015772786072151282,0.162011820490906,False,"LGMN, SOX6, BCL11A, ADGRB3, GPNMB","ENSG00000100600, ENSG00000110693, ENSG00000119866, ENSG00000135298, ENSG00000136235",0.32673267326732675
all,GO:BP,GO:2001028,positive regulation of endothelial cell chemotaxis,3,30,1,5622,0.015926083411465432,0.162011820490906,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:1900186,negative regulation of clathrin-dependent endocytosis,3,30,1,5622,0.015926083411465432,0.162011820490906,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:BP,GO:2000345,regulation of hepatocyte proliferation,4,30,1,5622,0.021180081898323593,0.162011820490906,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0120036,plasma membrane bounded cell projection organization,643,30,8,5622,0.01662156093913543,0.162011820490906,False,"CFLAR, LGMN, ZMYND8, BCL11A, ADGRB3, PLXNC1, CNTN4, MANF","ENSG00000003402, ENSG00000100600, ENSG00000101040, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000144619, ENSG00000145050",0.32673267326732675
all,GO:BP,GO:0040015,negative regulation of multicellular organism growth,4,30,1,5622,0.021180081898323593,0.162011820490906,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0006302,double-strand break repair,103,30,3,5622,0.0169395362828471,0.162011820490906,False,"FUS, ZMYND8, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",3,30,1,5622,0.015926083411465432,0.162011820490906,False,SSTR1,ENSG00000139874,0.32673267326732675
all,GO:MF,GO:0019210,kinase inhibitor activity,35,30,2,5622,0.014684889146342538,0.16239759761837663,False,"IBTK, PRKAR2A","ENSG00000005700, ENSG00000114302",0.32673267326732675
all,GO:BP,GO:0050772,positive regulation of axonogenesis,43,30,2,5622,0.021707300540672325,0.16360281657492048,False,"BCL11A, PLXNC1","ENSG00000119866, ENSG00000136040",0.32673267326732675
all,GO:BP,GO:0051094,positive regulation of developmental process,421,30,6,5622,0.0216220257436665,0.16360281657492048,False,"ZMYND8, SOX6, BCL11A, ADGRB3, PLXNC1, SH3GL3","ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000140600",0.32673267326732675
all,GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,425,30,6,5622,0.02255008348362408,0.16538630144475178,False,"ZMYND8, SOX6, BCL11A, DNAJB1, SCAI, L3MBTL1","ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000173611, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,309,30,5,5622,0.022273913365366518,0.16538630144475178,False,"CFLAR, ZMYND8, BCL11A, ADGRB3, PLXNC1","ENSG00000003402, ENSG00000101040, ENSG00000119866, ENSG00000135298, ENSG00000136040",0.32673267326732675
all,GO:BP,GO:0045892,negative regulation of DNA-templated transcription,425,30,6,5622,0.02255008348362408,0.16538630144475178,False,"ZMYND8, SOX6, BCL11A, DNAJB1, SCAI, L3MBTL1","ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000173611, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:0007275,multicellular organism development,1577,30,14,5622,0.022589348490014847,0.16538630144475178,False,"CFLAR, ZMYND8, CALB1, SOX6, BCL11A, DNAJB1, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, CNTN4, MANF, L3MBTL1","ENSG00000003402, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000144619, ENSG00000145050, ENSG00000185513",0.32673267326732675
all,GO:MF,GO:0120146,sulfatide binding,3,30,1,5622,0.015926083411465432,0.16633909340864092,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0048167,regulation of synaptic plasticity,116,30,3,5622,0.023177796400663486,0.16849107312539074,False,"LGMN, CALB1, CNTN4","ENSG00000100600, ENSG00000104327, ENSG00000144619",0.32673267326732675
all,GO:BP,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,45,30,2,5622,0.023642790423154803,0.16946755373240335,False,"PRKAR2A, ADGRB3","ENSG00000114302, ENSG00000135298",0.32673267326732675
all,GO:BP,GO:0070374,positive regulation of ERK1 and ERK2 cascade,45,30,2,5622,0.023642790423154803,0.16946755373240335,False,"CFLAR, GPNMB","ENSG00000003402, ENSG00000136235",0.32673267326732675
all,GO:BP,GO:1905207,regulation of cardiocyte differentiation,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0042761,very long-chain fatty acid biosynthetic process,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,ELOVL7,ENSG00000164181,0.32673267326732675
all,GO:BP,GO:0014856,skeletal muscle cell proliferation,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0014841,skeletal muscle satellite cell proliferation,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0031344,regulation of cell projection organization,316,30,5,5622,0.024286866807892427,0.17023354300197172,False,"CFLAR, ZMYND8, BCL11A, ADGRB3, PLXNC1","ENSG00000003402, ENSG00000101040, ENSG00000119866, ENSG00000135298, ENSG00000136040",0.32673267326732675
all,GO:BP,GO:0045777,positive regulation of blood pressure,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0019367,"fatty acid elongation, saturated fatty acid",5,30,1,5622,0.026406959353476738,0.17023354300197172,False,ELOVL7,ENSG00000164181,0.32673267326732675
all,GO:BP,GO:1901739,regulation of myoblast fusion,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0035767,endothelial cell chemotaxis,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0072574,hepatocyte proliferation,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0003338,metanephros morphogenesis,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0002548,monocyte chemotaxis,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0071732,cellular response to nitric oxide,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0007614,short-term memory,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:1903944,negative regulation of hepatocyte apoptotic process,5,30,1,5622,0.026406959353476738,0.17023354300197172,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0042692,muscle cell differentiation,120,30,3,5622,0.025318309347517193,0.17023354300197172,False,"CFLAR, SOX6, ADGRB3","ENSG00000003402, ENSG00000110693, ENSG00000135298",0.32673267326732675
all,GO:BP,GO:0097061,dendritic spine organization,49,30,2,5622,0.027718332047335235,0.17757056467824123,False,"LGMN, ZMYND8","ENSG00000100600, ENSG00000101040",0.32673267326732675
all,GO:CC,GO:0061793,chromatin lock complex,3,30,1,5622,0.015926083411465432,0.17930078345239375,False,L3MBTL1,ENSG00000185513,0.32673267326732675
all,GO:CC,GO:0000785,chromatin,395,30,6,5622,0.016226315244560526,0.17930078345239375,False,"ZMYND8, SOX6, BCL11A, ICE1, L3MBTL1, TRRAP","ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000164151, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:CC,GO:0032437,cuticular plate,3,30,1,5622,0.015926083411465432,0.17930078345239375,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:CC,GO:0036021,endolysosome lumen,3,30,1,5622,0.015926083411465432,0.17930078345239375,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0071731,response to nitric oxide,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0051962,positive regulation of nervous system development,128,30,3,5622,0.029911986412596656,0.17990483915798633,False,"BCL11A, ADGRB3, PLXNC1","ENSG00000119866, ENSG00000135298, ENSG00000136040",0.32673267326732675
all,GO:BP,GO:1903427,negative regulation of reactive oxygen species biosynthetic process,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0099566,regulation of postsynaptic cytosolic calcium ion concentration,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0051592,response to calcium ion,51,30,2,5622,0.029855251362643772,0.17990483915798633,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.32673267326732675
all,GO:BP,GO:0010447,response to acidic pH,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0050794,regulation of cellular process,3510,30,24,5622,0.031768561841556596,0.17990483915798633,False,"CFLAR, IBTK, CPNE3, FUS, LGMN, ZMYND8, CALB1, SOX6, PRKAR2A, BCL11A, DNAJB1, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, CACNA1A, CNTN4, MANF, ICE1, SCAI, RBM4B, L3MBTL1, TRRAP","ENSG00000003402, ENSG00000005700, ENSG00000085719, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000141837, ENSG00000144619, ENSG00000145050, ENSG00000164151, ENSG00000173611, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0051130,positive regulation of cellular component organization,457,30,6,5622,0.030979389467389495,0.17990483915798633,False,"CFLAR, ZMYND8, BCL11A, ADGRB3, PLXNC1, ICE1","ENSG00000003402, ENSG00000101040, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000164151",0.32673267326732675
all,GO:BP,GO:0060142,regulation of syncytium formation by plasma membrane fusion,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0050877,nervous system process,339,30,5,5622,0.031730546578727724,0.17990483915798633,False,"LGMN, ZMYND8, CALB1, ADGRB3, MANF","ENSG00000100600, ENSG00000101040, ENSG00000104327, ENSG00000135298, ENSG00000145050",0.32673267326732675
all,GO:BP,GO:1903943,regulation of hepatocyte apoptotic process,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0141162,negative regulation of cAMP/PKA signal transduction,6,30,1,5622,0.031606850971670736,0.17990483915798633,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,GO:BP,GO:0016477,cell migration,456,30,6,5622,0.03068803326518321,0.17990483915798633,False,"CPNE3, LGMN, ZMYND8, PLXNC1, GPNMB, SCAI","ENSG00000085719, ENSG00000100600, ENSG00000101040, ENSG00000136040, ENSG00000136235, ENSG00000173611",0.32673267326732675
all,GO:BP,GO:0045739,positive regulation of DNA repair,50,30,2,5622,0.028778690311218665,0.17990483915798633,False,"FUS, TRRAP","ENSG00000089280, ENSG00000196367",0.32673267326732675
