gene,symbol,metric,panel
ENSG00000143061,IGSF3,0.10123469,False
ENSG00000197006,METTL9,0.10090858,False
ENSG00000112290,WASF1,0.10084841,False
ENSG00000114503,NCBP2,0.100831,False
ENSG00000196498,NCOR2,0.100642785,False
ENSG00000186469,GNG2,0.100559376,False
ENSG00000079246,XRCC5,0.10033207,False
ENSG00000134287,ARF3,0.10031374,False
ENSG00000100647,SUSD6,0.100247845,False
ENSG00000105784,RUNDC3B,0.1002412,False
ENSG00000175216,CKAP5,0.100168675,False
ENSG00000179134,SAMD4B,0.10012276,False
ENSG00000111731,C2CD5,0.09994741,False
ENSG00000125868,DSTN,0.099809535,False
ENSG00000132313,MRPL35,0.09963309,False
ENSG00000163412,EIF4E3,0.09946934,False
ENSG00000137216,TMEM63B,0.09943625,False
ENSG00000184602,SNN,0.099277064,False
ENSG00000122565,CBX3,0.09920945,False
ENSG00000114416,FXR1,0.09920198,False
ENSG00000119638,NEK9,0.099142194,False
ENSG00000117859,OSBPL9,0.098583706,False
ENSG00000177000,MTHFR,0.098579764,False
ENSG00000064687,ABCA7,0.09854284,False
ENSG00000167193,CRK,0.09838533,False
ENSG00000145817,YIPF5,0.09832451,False
ENSG00000112695,COX7A2,0.098229386,False
ENSG00000119801,YPEL5,0.09796116,False
ENSG00000178988,MRFAP1L1,0.097898535,False
ENSG00000132932,ATP8A2,0.097890496,False
ENSG00000142864,SERBP1,0.097803906,False
ENSG00000115109,EPB41L5,0.09758791,False
ENSG00000060982,BCAT1,0.09754946,False
ENSG00000133401,PDZD2,0.097547315,False
ENSG00000196361,ELAVL3,0.097344264,False
ENSG00000160307,S100B,0.09728623,False
ENSG00000104290,FZD3,0.09717592,False
ENSG00000107581,EIF3A,0.09717543,False
ENSG00000154639,CXADR,0.09704926,False
ENSG00000109189,USP46,0.09694254,False
ENSG00000205937,RNPS1,0.096800946,False
ENSG00000171163,ZNF692,0.09667837,False
ENSG00000237190,CDKN2AIPNL,0.09662716,False
ENSG00000177981,ASB8,0.09658215,False
ENSG00000100804,PSMB5,0.09651374,False
ENSG00000198612,COPS8,0.096334,False
ENSG00000158864,NDUFS2,0.0963239,False
ENSG00000107745,MICU1,0.09619418,False
ENSG00000145362,ANK2,0.09599053,False
ENSG00000140995,DEF8,0.095942944,False
ENSG00000137996,RTCA,0.09583393,False
ENSG00000148308,GTF3C5,0.09582229,False
ENSG00000151490,PTPRO,0.095141046,False
ENSG00000100852,ARHGAP5,0.09499581,False
ENSG00000197965,MPZL1,0.0949654,False
ENSG00000013293,SLC7A14,0.094787724,False
ENSG00000124535,WRNIP1,0.094728135,False
ENSG00000154059,IMPACT,0.09467778,False
ENSG00000151778,SERP2,0.09460897,False
ENSG00000010810,FYN,0.09459767,False
ENSG00000125798,FOXA2,0.09439277,False
ENSG00000111897,SERINC1,0.094121076,False
ENSG00000177830,CHID1,0.09403093,False
ENSG00000137776,SLTM,0.09377972,False
ENSG00000183431,SF3A3,0.09371292,False
ENSG00000111371,SLC38A1,0.093619436,False
ENSG00000133112,TPT1,0.09354493,False
ENSG00000151746,BICD1,0.09345778,False
ENSG00000144744,UBA3,0.09345304,False
ENSG00000140983,RHOT2,0.093415216,False
ENSG00000156928,MALSU1,0.0933233,False
ENSG00000143793,C1orf35,0.09327418,False
ENSG00000151892,GFRA1,0.09295479,False
ENSG00000129636,ITFG1,0.09288277,False
ENSG00000139684,ESD,0.09278743,False
ENSG00000177600,RPLP2,0.09267458,False
ENSG00000169169,CPT1C,0.09263699,False
ENSG00000101126,ADNP,0.09239134,False
ENSG00000105245,NUMBL,0.092109025,False
ENSG00000141030,COPS3,0.09208047,False
ENSG00000111962,UST,0.09207952,False
ENSG00000171604,CXXC5,0.09204266,False
ENSG00000101856,PGRMC1,0.09152455,False
ENSG00000106344,RBM28,0.09144633,False
ENSG00000180304,OAZ2,0.09128759,False
ENSG00000155097,ATP6V1C1,0.09111143,False
ENSG00000148634,HERC4,0.09067432,False
ENSG00000090615,GOLGA3,0.09034475,False
ENSG00000167978,SRRM2,0.09033387,False
ENSG00000122965,RBM19,0.09013157,False
ENSG00000108352,RAPGEFL1,0.090016186,False
ENSG00000151748,SAV1,0.0900032,False
ENSG00000162695,SLC30A7,0.089978,False
ENSG00000160710,ADAR,0.08995166,False
ENSG00000105364,MRPL4,0.08978176,False
ENSG00000130520,LSM4,0.08955039,False
ENSG00000048392,RRM2B,0.08952549,False
ENSG00000101460,MAP1LC3A,0.089275286,False
ENSG00000091656,ZFHX4,0.089271,False
ENSG00000155846,PPARGC1B,0.089218475,False
ENSG00000117523,PRRC2C,0.08915527,False
ENSG00000198015,MRPL42,0.08914079,False
ENSG00000174579,MSL2,0.089088045,False
ENSG00000144935,TRPC1,0.088947006,False
ENSG00000167601,AXL,0.08872957,False
ENSG00000075624,ACTB,0.08865501,False
ENSG00000070423,RNF126,0.088603474,False
ENSG00000143933,CALM2,0.088437684,False
ENSG00000164327,RICTOR,0.08827462,False
ENSG00000168993,CPLX1,0.08823763,False
ENSG00000225465,RFPL1S,0.08818436,False
ENSG00000185052,SLC24A3,0.0881823,False
ENSG00000120265,PCMT1,0.088154875,False
ENSG00000163013,FBXO41,0.08801695,False
ENSG00000175866,BAIAP2,0.08796345,False
ENSG00000175874,CREG2,0.08775264,False
ENSG00000137845,ADAM10,0.087561704,False
ENSG00000155903,RASA2,0.08749106,False
ENSG00000198168,SVIP,0.08735276,False
ENSG00000013523,ANGEL1,0.08718307,False
ENSG00000152778,IFIT5,0.08707493,False
ENSG00000127990,SGCE,0.08695562,False
ENSG00000139977,NAA30,0.08687975,False
ENSG00000196792,STRN3,0.08687163,False
ENSG00000163704,PRRT3,0.086742856,False
ENSG00000092140,G2E3,0.086631455,False
ENSG00000072849,DERL2,0.08657941,False
ENSG00000185651,UBE2L3,0.08647338,False
ENSG00000164576,SAP30L,0.086425416,False
ENSG00000171130,ATP6V0E2,0.08633805,False
ENSG00000182568,SATB1,0.086059794,False
ENSG00000013375,PGM3,0.08604841,False
ENSG00000102003,SYP,0.08591968,False
ENSG00000111961,SASH1,0.085706174,False
ENSG00000136937,NCBP1,0.08558461,False
ENSG00000080802,CNOT4,0.08536442,False
ENSG00000156110,ADK,0.085289,False
ENSG00000168434,COG7,0.08519304,False
ENSG00000179796,LRRC3B,0.08468522,False
ENSG00000215305,VPS16,0.084660664,False
ENSG00000137074,APTX,0.08465017,False
ENSG00000112855,HARS2,0.08453046,False
ENSG00000115266,APC2,0.0845292,False
ENSG00000162909,CAPN2,0.08451451,False
ENSG00000136280,CCM2,0.08430257,False
ENSG00000165915,SLC39A13,0.08425915,False
ENSG00000182870,GALNT9,0.084246635,False
ENSG00000162585,FAAP20,0.08402795,False
ENSG00000141367,CLTC,0.083682396,False
ENSG00000143878,RHOB,0.083518535,False
ENSG00000138439,FAM117B,0.08343563,False
ENSG00000175727,MLXIP,0.08342887,False
ENSG00000118518,RNF146,0.08340812,False
ENSG00000100422,CERK,0.083381616,False
ENSG00000106608,URGCP,0.08322637,False
ENSG00000101247,NDUFAF5,0.08320532,False
ENSG00000161082,CELF5,0.08320343,False
ENSG00000106351,AGFG2,0.083114855,False
ENSG00000088356,PDRG1,0.08310147,False
ENSG00000171262,FAM98B,0.08270179,False
ENSG00000145246,ATP10D,0.08264878,False
ENSG00000155016,CYP2U1,0.08243916,False
ENSG00000068400,GRIPAP1,0.08233297,False
ENSG00000163697,APBB2,0.08223096,False
ENSG00000143756,FBXO28,0.08207911,False
ENSG00000106603,COA1,0.08174987,False
ENSG00000072135,PTPN18,0.08174046,False
ENSG00000166839,ANKDD1A,0.08144652,False
ENSG00000205250,E2F4,0.081340484,False
ENSG00000167548,KMT2D,0.08106557,False
ENSG00000065833,ME1,0.080813296,False
ENSG00000162512,SDC3,0.080638945,False
ENSG00000165672,PRDX3,0.08046431,False
ENSG00000183111,ARHGEF37,0.08045819,False
ENSG00000136928,GABBR2,0.08044278,False
ENSG00000086289,EPDR1,0.08035288,False
ENSG00000165609,NUDT5,0.07998188,False
ENSG00000100307,CBX7,0.079944454,False
ENSG00000108509,CAMTA2,0.07981197,False
ENSG00000115806,GORASP2,0.079627536,False
ENSG00000179456,ZBTB18,0.07958822,False
ENSG00000137942,FNBP1L,0.0792212,False
ENSG00000130816,DNMT1,0.07896329,False
ENSG00000120438,TCP1,0.07893575,False
ENSG00000111530,CAND1,0.07848397,False
ENSG00000069275,NUCKS1,0.07841444,False
ENSG00000126267,COX6B1,0.078230925,False
ENSG00000166170,BAG5,0.07817664,False
ENSG00000178307,TMEM11,0.07812862,False
ENSG00000043143,JADE2,0.07812176,False
ENSG00000175334,BANF1,0.078111716,False
ENSG00000214517,PPME1,0.0780621,False
ENSG00000107798,LIPA,0.07784818,False
ENSG00000177156,TALDO1,0.077761255,False
ENSG00000102393,GLA,0.07774568,False
ENSG00000120705,ETF1,0.07774316,False
ENSG00000186806,VSIG10L,0.07762025,False
ENSG00000101146,RAE1,0.07759899,False
ENSG00000169714,CNBP,0.07756793,False
ENSG00000156603,MED19,0.07748332,False
ENSG00000107951,MTPAP,0.077452146,False
ENSG00000074800,ENO1,0.07727091,False
ENSG00000147010,SH3KBP1,0.07723266,False
ENSG00000182923,CEP63,0.077157274,False
ENSG00000101558,VAPA,0.077099636,False
ENSG00000163939,PBRM1,0.07696948,False
ENSG00000071082,RPL31,0.07695988,False
ENSG00000186591,UBE2H,0.07693964,False
ENSG00000066136,NFYC,0.076787524,False
ENSG00000121989,ACVR2A,0.076783895,False
ENSG00000128829,EIF2AK4,0.07648596,False
ENSG00000145675,PIK3R1,0.07638181,False
ENSG00000147155,EBP,0.076332,False
ENSG00000130714,POMT1,0.07630897,False
ENSG00000147475,ERLIN2,0.07623703,False
ENSG00000184178,SCFD2,0.07602099,False
ENSG00000115128,SF3B6,0.07597954,False
ENSG00000101210,EEF1A2,0.07595767,False
ENSG00000065911,MTHFD2,0.075768955,False
ENSG00000178695,KCTD12,0.075738184,False
ENSG00000138085,ATRAID,0.07542402,False
ENSG00000150471,ADGRL3,0.075245276,False
ENSG00000131374,TBC1D5,0.07503481,False
ENSG00000135845,PIGC,0.07493066,False
ENSG00000185420,SMYD3,0.074708335,False
ENSG00000104442,ARMC1,0.074652985,False
ENSG00000162188,GNG3,0.07465032,False
ENSG00000118418,HMGN3,0.074583106,False
ENSG00000178234,GALNT11,0.074295476,False
ENSG00000104388,RAB2A,0.07411895,False
ENSG00000006210,CX3CL1,0.07406582,False
ENSG00000164292,RHOBTB3,0.07382299,False
ENSG00000103257,SLC7A5,0.07378341,False
ENSG00000180155,LYNX1,0.07357764,False
ENSG00000095637,SORBS1,0.07356358,False
ENSG00000183020,AP2A2,0.07342768,False
ENSG00000085224,ATRX,0.07322168,False
ENSG00000100883,SRP54,0.07321791,False
ENSG00000198663,C6orf89,0.073114894,False
ENSG00000146005,PSD2,0.0728019,False
ENSG00000118200,CAMSAP2,0.07274387,False
ENSG00000177432,NAP1L5,0.07261661,False
ENSG00000148484,RSU1,0.072438546,False
ENSG00000116698,SMG7,0.07239199,False
ENSG00000145741,BTF3,0.07200184,False
ENSG00000015676,NUDCD3,0.071934655,False
ENSG00000127511,SIN3B,0.07190154,False
ENSG00000119705,SLIRP,0.0718701,False
ENSG00000186184,POLR1D,0.07181731,False
ENSG00000168264,IRF2BP2,0.07181514,False
ENSG00000189067,LITAF,0.0717966,False
ENSG00000118816,CCNI,0.071708515,False
ENSG00000142892,PIGK,0.071512766,False
ENSG00000164106,SCRG1,0.07143973,False
ENSG00000102572,STK24,0.07137164,False
ENSG00000165238,WNK2,0.07131112,False
ENSG00000168374,ARF4,0.07126514,False
ENSG00000101474,APMAP,0.071117476,False
ENSG00000135940,COX5B,0.07110862,False
ENSG00000105983,LMBR1,0.070956185,False
ENSG00000141404,GNAL,0.07065384,False
ENSG00000067057,PFKP,0.07059008,False
ENSG00000213672,NCKIPSD,0.07048714,False
ENSG00000139438,FAM222A,0.07046583,False
ENSG00000142669,SH3BGRL3,0.070395626,False
ENSG00000117475,BLZF1,0.07000058,False
ENSG00000111907,TPD52L1,0.069636755,False
ENSG00000014641,MDH1,0.0695276,False
ENSG00000067829,IDH3G,0.06948315,False
ENSG00000089289,IGBP1,0.06945375,False
ENSG00000142546,NOSIP,0.06905676,False
ENSG00000203879,GDI1,0.068773255,False
ENSG00000166348,USP54,0.06861455,False
ENSG00000115421,PAPOLG,0.06861137,False
ENSG00000136810,TXN,0.06858225,False
ENSG00000164951,PDP1,0.068556875,False
ENSG00000108788,MLX,0.068474144,False
ENSG00000105278,ZFR2,0.06845244,False
ENSG00000143771,CNIH4,0.06840067,False
ENSG00000092964,DPYSL2,0.06833847,False
ENSG00000187164,SHTN1,0.06818221,False
ENSG00000196581,AJAP1,0.068156354,False
ENSG00000035687,ADSS2,0.067947924,False
ENSG00000163528,CHCHD4,0.067774154,False
ENSG00000152102,FAM168B,0.067715704,False
ENSG00000196968,FUT11,0.06767773,False
ENSG00000181222,POLR2A,0.06753011,False
ENSG00000143294,PRCC,0.067514114,False
ENSG00000147642,SYBU,0.0674242,False
ENSG00000166224,SGPL1,0.067378655,False
ENSG00000183576,SETD3,0.06735958,False
ENSG00000035115,SH3YL1,0.06709126,False
ENSG00000100201,DDX17,0.06701898,False
ENSG00000168288,MMADHC,0.06698572,False
ENSG00000107537,PHYH,0.06696657,False
ENSG00000071127,WDR1,0.06693669,False
ENSG00000023287,RB1CC1,0.06690584,False
ENSG00000147669,POLR2K,0.06677361,False
ENSG00000112972,HMGCS1,0.066743545,False
ENSG00000107874,CUEDC2,0.06664141,False
ENSG00000170502,NUDT9,0.066559106,False
ENSG00000101132,PFDN4,0.066546045,False
ENSG00000196323,ZBTB44,0.06651136,False
ENSG00000107551,RASSF4,0.06648462,False
ENSG00000164104,HMGB2,0.06647353,False
ENSG00000181019,NQO1,0.06644732,False
ENSG00000248092,NNT-AS1,0.06642507,False
ENSG00000106400,ZNHIT1,0.066420764,False
ENSG00000143315,PIGM,0.06631275,False
ENSG00000203877,RIPPLY2,0.066016525,False
ENSG00000255248,MIR100HG,0.06592979,False
ENSG00000089818,NECAP1,0.06584373,False
ENSG00000178568,ERBB4,0.06579664,False
ENSG00000163110,PDLIM5,0.06574218,False
ENSG00000142166,IFNAR1,0.065732434,False
ENSG00000105372,RPS19,0.06569009,False
ENSG00000121892,PDS5A,0.065266445,False
ENSG00000105835,NAMPT,0.065243386,False
ENSG00000080845,DLGAP4,0.065213285,False
ENSG00000213015,ZNF580,0.065158,False
ENSG00000124145,SDC4,0.0651479,False
ENSG00000115526,CHST10,0.06510501,False
ENSG00000005486,RHBDD2,0.06508935,False
ENSG00000117280,RAB29,0.06504716,False
ENSG00000173020,GRK2,0.06499507,False
ENSG00000105737,GRIK5,0.06473486,False
ENSG00000151789,ZNF385D,0.06472238,False
ENSG00000147251,DOCK11,0.06468157,False
ENSG00000120925,RNF170,0.06416022,False
ENSG00000198948,MFAP3L,0.0640858,False
ENSG00000176946,THAP4,0.06407533,False
ENSG00000102181,CD99L2,0.06396561,False
ENSG00000143322,ABL2,0.063931756,False
ENSG00000120594,PLXDC2,0.06382669,False
ENSG00000075568,TMEM131,0.063491754,False
ENSG00000099326,MZF1,0.063386746,False
ENSG00000148541,FAM13C,0.063347824,False
ENSG00000058600,POLR3E,0.06323914,False
ENSG00000062716,VMP1,0.06299587,False
ENSG00000242265,PEG10,0.06295858,False
ENSG00000105618,PRPF31,0.06260115,False
ENSG00000136709,WDR33,0.06244175,False
ENSG00000175893,ZDHHC21,0.0623497,False
ENSG00000136950,ARPC5L,0.06225026,False
ENSG00000149600,COMMD7,0.062150262,False
ENSG00000106086,PLEKHA8,0.062036958,False
ENSG00000157827,FMNL2,0.062027264,False
ENSG00000142687,KIAA0319L,0.06194967,False
ENSG00000184368,MAP7D2,0.06192666,False
ENSG00000123124,WWP1,0.06192485,False
ENSG00000005020,SKAP2,0.061885636,False
ENSG00000129675,ARHGEF6,0.061814465,False
ENSG00000155868,MED7,0.061763115,False
ENSG00000112294,ALDH5A1,0.061705533,False
ENSG00000111880,RNGTT,0.061597746,False
ENSG00000055483,USP36,0.06141935,False
ENSG00000145022,TCTA,0.061299533,False
ENSG00000136720,HS6ST1,0.061026324,False
ENSG00000095574,IKZF5,0.060881145,False
ENSG00000168958,MFF,0.060851865,False
ENSG00000115828,QPCT,0.06068576,False
ENSG00000128654,MTX2,0.060378045,False
ENSG00000087448,KLHL42,0.060376067,False
ENSG00000187391,MAGI2,0.06028589,False
ENSG00000164040,PGRMC2,0.06019385,False
ENSG00000159063,ALG8,0.06002572,False
ENSG00000133997,MED6,0.059995864,False
ENSG00000171914,TLN2,0.059666146,False
ENSG00000074071,MRPS34,0.059620805,False
ENSG00000130477,UNC13A,0.059390664,False
ENSG00000075336,TIMM21,0.059281763,False
ENSG00000157954,WIPI2,0.059164025,False
ENSG00000083312,TNPO1,0.059017487,False
ENSG00000170743,SYT9,0.058994625,False
ENSG00000131469,RPL27,0.058914896,False
ENSG00000182551,ADI1,0.058863718,False
ENSG00000113327,GABRG2,0.058804575,False
ENSG00000159685,CHCHD6,0.058694303,False
ENSG00000064042,LIMCH1,0.05861515,False
ENSG00000181924,COA4,0.05855491,False
ENSG00000107404,DVL1,0.058531363,False
ENSG00000182149,IST1,0.05841891,False
ENSG00000115484,CCT4,0.05840199,False
ENSG00000115365,LANCL1,0.058393702,False
ENSG00000133226,SRRM1,0.058062643,False
ENSG00000113140,SPARC,0.05804108,False
ENSG00000130032,PRRG3,0.058024745,False
ENSG00000100220,RTCB,0.057985958,False
ENSG00000188612,SUMO2,0.05786711,False
ENSG00000078018,MAP2,0.057864796,False
ENSG00000004779,NDUFAB1,0.057849273,False
ENSG00000008083,JARID2,0.057765752,False
ENSG00000146535,GNA12,0.05754587,False
ENSG00000186687,LYRM7,0.057529587,False
ENSG00000107864,CPEB3,0.05745206,False
ENSG00000184524,CEND1,0.057427023,False
ENSG00000102978,POLR2C,0.057424232,False
ENSG00000073910,FRY,0.057194427,False
ENSG00000105447,GRWD1,0.057061143,False
ENSG00000169302,STK32A,0.05702984,False
ENSG00000172939,OXSR1,0.05698584,False
ENSG00000115380,EFEMP1,0.05694464,False
ENSG00000152583,SPARCL1,0.05660206,False
ENSG00000175581,MRPL48,0.056163855,False
ENSG00000101751,POLI,0.05603148,False
ENSG00000158109,TPRG1L,0.055972558,False
ENSG00000084207,GSTP1,0.055945855,False
ENSG00000053372,MRTO4,0.055932373,False
ENSG00000131467,PSME3,0.055682052,False
ENSG00000148498,PARD3,0.05539201,False
ENSG00000174282,ZBTB4,0.055301625,False
ENSG00000175054,ATR,0.055263057,False
ENSG00000156482,RPL30,0.0552132,False
ENSG00000000419,DPM1,0.05512511,False
ENSG00000243156,MICAL3,0.05509255,False
ENSG00000100138,SNU13,0.055032343,False
ENSG00000135617,PRADC1,0.05500484,False
ENSG00000163069,SGCB,0.054908242,False
ENSG00000196914,ARHGEF12,0.054836057,False
ENSG00000151090,THRB,0.05482001,False
ENSG00000178741,COX5A,0.054642204,False
ENSG00000174013,FBXO45,0.054520316,False
ENSG00000169057,MECP2,0.05439035,False
ENSG00000219626,FAM228B,0.05431273,False
ENSG00000148834,GSTO1,0.054244056,False
ENSG00000067225,PKM,0.05398651,False
ENSG00000138162,TACC2,0.05377066,False
ENSG00000145248,SLC10A4,0.0537524,False
ENSG00000165821,SALL2,0.05369417,False
ENSG00000135966,TGFBRAP1,0.053655155,False
ENSG00000153814,JAZF1,0.05361611,False
ENSG00000116898,MRPS15,0.053603332,False
ENSG00000164323,CFAP97,0.053484503,False
ENSG00000137710,RDX,0.053479783,False
ENSG00000166946,CCNDBP1,0.053446796,False
ENSG00000127955,GNAI1,0.0533352,False
ENSG00000205981,DNAJC19,0.053208433,False
ENSG00000188130,MAPK12,0.053182308,False
ENSG00000177150,FAM210A,0.053117402,False
ENSG00000141456,PELP1,0.05308689,False
ENSG00000013016,EHD3,0.053058233,False
ENSG00000111875,ASF1A,0.052992534,False
ENSG00000104361,NIPAL2,0.052986033,False
ENSG00000114948,ADAM23,0.052933216,False
ENSG00000128881,TTBK2,0.05275384,False
ENSG00000105516,DBP,0.052632898,False
ENSG00000102910,LONP2,0.052614998,False
ENSG00000114023,FAM162A,0.052561622,False
ENSG00000147588,PMP2,0.05236333,False
ENSG00000103485,QPRT,0.05233749,False
ENSG00000109445,ZNF330,0.05231499,False
ENSG00000104447,TRPS1,0.052041546,False
ENSG00000135447,PPP1R1A,0.051930264,False
ENSG00000142676,RPL11,0.05184968,False
ENSG00000101298,SNPH,0.05176956,False
ENSG00000198910,L1CAM,0.051641528,False
ENSG00000165566,AMER2,0.051153548,False
ENSG00000113552,GNPDA1,0.051098067,False
ENSG00000104679,R3HCC1,0.051064745,False
ENSG00000135469,COQ10A,0.0510585,False
ENSG00000177479,ARIH2,0.05092187,False
ENSG00000102753,KPNA3,0.050893206,False
ENSG00000166770,ZNF667-AS1,0.05087731,False
ENSG00000133935,ERG28,0.050690513,False
ENSG00000146540,C7orf50,0.05062528,False
ENSG00000151552,QDPR,0.05035821,False
ENSG00000094916,CBX5,0.050347928,False
ENSG00000137218,FRS3,0.050297093,False
ENSG00000066382,MPPED2,0.050224192,False
ENSG00000184144,CNTN2,0.050084125,False
ENSG00000130821,SLC6A8,0.050019186,False
ENSG00000068697,LAPTM4A,0.050010484,False
ENSG00000133627,ACTR3B,0.049999103,False
ENSG00000164904,ALDH7A1,0.049991317,False
ENSG00000149294,NCAM1,0.04985473,False
ENSG00000160714,UBE2Q1,0.04975197,False
ENSG00000131446,MGAT1,0.049713746,False
ENSG00000182621,PLCB1,0.049614068,False
ENSG00000165997,ARL5B,0.049493946,False
ENSG00000161981,SNRNP25,0.049422104,False
ENSG00000015153,YAF2,0.049338266,False
ENSG00000119396,RAB14,0.04932874,False
ENSG00000112078,KCTD20,0.049045246,False
ENSG00000167635,ZNF146,0.049042307,False
ENSG00000188554,NBR1,0.048959553,False
ENSG00000164091,WDR82,0.048951402,False
ENSG00000127419,TMEM175,0.048893,False
ENSG00000143344,RGL1,0.04887369,False
ENSG00000140044,JDP2,0.048711732,False
ENSG00000188021,UBQLN2,0.048694473,False
ENSG00000185825,BCAP31,0.048646826,False
ENSG00000163960,UBXN7,0.048537795,False
ENSG00000049759,NEDD4L,0.048525378,False
ENSG00000168781,PPIP5K1,0.04849276,False
ENSG00000136854,STXBP1,0.048492193,False
ENSG00000168461,RAB31,0.048436537,False
ENSG00000183114,FAM43B,0.04834647,False
ENSG00000135930,EIF4E2,0.048204437,False
ENSG00000005100,DHX33,0.048088897,False
ENSG00000146006,LRRTM2,0.048040424,False
ENSG00000135870,RC3H1,0.04803925,False
ENSG00000109046,WSB1,0.04795567,False
ENSG00000128928,IVD,0.047837347,False
ENSG00000143093,STRIP1,0.047504827,False
ENSG00000144369,FAM171B,0.047400583,False
ENSG00000158195,WASF2,0.047369797,False
ENSG00000136940,PDCL,0.04717502,False
ENSG00000138448,ITGAV,0.047098886,False
ENSG00000140391,TSPAN3,0.046658263,False
ENSG00000183751,TBL3,0.04645196,False
ENSG00000056097,ZFR,0.04630217,False
ENSG00000133083,DCLK1,0.04627374,False
ENSG00000150316,CWC15,0.046138223,False
ENSG00000101265,RASSF2,0.04613613,False
ENSG00000137822,TUBGCP4,0.04605077,False
ENSG00000119844,AFTPH,0.04590065,False
ENSG00000004660,CAMKK1,0.045866426,False
ENSG00000170275,CRTAP,0.045861475,False
ENSG00000131732,ZCCHC9,0.045773394,False
ENSG00000162105,SHANK2,0.045592647,False
ENSG00000140474,ULK3,0.0455124,False
ENSG00000163866,SMIM12,0.04550314,False
ENSG00000078369,GNB1,0.04548306,False
ENSG00000014216,CAPN1,0.045476303,False
ENSG00000215114,UBXN2B,0.045209195,False
ENSG00000172301,COPRS,0.04505294,False
ENSG00000102606,ARHGEF7,0.04481352,False
ENSG00000100442,FKBP3,0.044572264,False
ENSG00000178053,MLF1,0.044553425,False
ENSG00000162852,CNST,0.04435827,False
ENSG00000072134,EPN2,0.04418906,False
ENSG00000145781,COMMD10,0.044143658,False
