gene,symbol,scores,log2FC,pvalue,padj,hedges_g_meta,meta_pvalue,meta_padj,I2,same_direction_datasets,is_deg,is_fdr_deg
ENSG00000107929,LARP4B,-2.2707377655731187,-0.4845235765579312,0.02358292726523282,0.9613252214112156,-0.6373224413656229,0.01484762501470553,0.9994264970432628,0.0,4,False,False
ENSG00000110172,CHORDC1,2.2707377655731187,0.5939736604322257,0.02358292726523282,0.9613252214112156,0.5785404451421386,0.08438861465377864,0.9994264970432628,0.3457002597298423,3,False,False
ENSG00000124444,ZNF576,-2.256975718509039,-0.5513280709945129,0.02444293477923297,0.9613252214112156,-0.573364219511764,0.10609001413481865,0.9994264970432628,0.4143874486019005,3,False,False
ENSG00000129292,PHF20L1,2.256975718509039,0.13554631710931134,0.02444293477923297,0.9613252214112156,0.6621127464901824,0.22220318556619068,0.9994264970432628,0.7231716453696776,3,False,False
ENSG00000139910,NOVA1,2.256975718509039,0.2505458005937636,0.02444293477923297,0.9613252214112156,0.4845937440875389,0.09067207020241273,0.9994264970432628,0.14894972179628518,3,False,False
ENSG00000160305,DIP2A,2.256975718509039,0.6023743701944935,0.02444293477923297,0.9613252214112156,0.5941652805038338,0.022059371445400506,0.9994264970432628,0.0,4,False,False
ENSG00000163781,TOPBP1,-2.256975718509039,-0.5689442310853764,0.02444293477923297,0.9613252214112156,-0.566157998611211,0.029044569291040982,0.9994264970432628,0.0,4,False,False
ENSG00000168591,TMUB2,-2.256975718509039,-0.5604047233492149,0.02444293477923297,0.9613252214112156,-0.5386543790430341,0.03684491543625232,0.9994264970432628,0.0,4,False,False
ENSG00000103275,UBE2I,-2.24321367144496,-0.3814623173808554,0.02532998938860904,0.9613252214112156,-0.4819714388079425,0.07460482159667528,0.9994264970432628,0.06434984706876828,3,False,False
ENSG00000124225,PMEPA1,2.24321367144496,0.09442649721032698,0.02532998938860904,0.9613252214112156,0.3000701496031295,0.49849896274546024,0.9994264970432628,0.6218318305912884,3,False,False
ENSG00000144218,AFF3,-2.24321367144496,-0.5125179281256624,0.02532998938860904,0.9613252214112156,-0.5883610786375266,0.02346948370522056,0.9994264970432628,0.0,4,False,False
ENSG00000158828,PINK1,-2.24321367144496,-0.6718096844092315,0.02532998938860904,0.9613252214112156,-0.5683313488795717,0.028274092478504247,0.9994264970432628,0.0,3,False,False
ENSG00000163629,PTPN13,-2.24321367144496,-0.5355887315607786,0.02532998938860904,0.9613252214112156,-0.5094381513880335,0.04848116050518071,0.9994264970432628,0.0,4,False,False
ENSG00000167081,PBX3,2.24321367144496,0.6028755081107919,0.02532998938860904,0.9613252214112156,0.5948425764338013,0.022215875515315828,0.9994264970432628,0.0,4,False,False
ENSG00000175215,CTDSP2,2.24321367144496,0.4977142305608481,0.02532998938860904,0.9613252214112156,0.47549950550963666,0.06476793543370211,0.9994264970432628,0.0,4,False,False
ENSG00000245532,NEAT1,2.2294516243808804,0.8289711732545835,0.026242968209038712,0.9613252214112156,0.5238007238229527,0.14828073050469345,0.9994264970432628,0.4348951492245495,3,False,False
ENSG00000052841,TTC17,2.2294516243808804,0.2500602373094263,0.026244768452794574,0.9613252214112156,0.44286154192225585,0.3951965510565141,0.9994264970432628,0.7150479163189901,2,False,False
ENSG00000118473,SGIP1,-2.2294516243808804,-0.5917362931955522,0.026244768452794574,0.9613252214112156,-0.5421246975790024,0.03620448761310365,0.9994264970432628,0.0,4,False,False
ENSG00000165271,NOL6,-2.2294516243808804,-0.38096605452851046,0.026244768452794574,0.9613252214112156,-0.6403903727210254,0.09955049980101205,0.9994264970432628,0.47434473033644103,4,False,False
