,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000140455,48.704807,124.27015,236.2836,41.58544,120.67536,181.16095,39.095947,125.81605,59.09482,16.598148,318.12738,26.069197
ENSG00000140459,0.2427494,7.3842287,0.2992902,0.9746029,0.091942765,0.6364241,1.3940786,4.060887,28.688547,0.23650226,7.18116,2.0691226
ENSG00000140463,30.349287,40.791378,27.371294,38.343414,39.61492,17.217634,42.829544,35.891678,89.55149,41.553627,19.77712,51.10347
ENSG00000140464,9.857904,17.554634,27.523657,8.2592125,11.42605,77.5206,9.616013,51.465702,10.641148,7.520116,10.314135,9.92551
ENSG00000140465,0.004314186,0.23361892,0.0,0.10241631,0.35336336,0.0,0.31127146,0.0,0.0,0.35154754,0.0,0.0
ENSG00000140470,11.162083,50.286915,48.288464,15.708962,648.16254,9.760322,23.002602,26.675268,107.288536,21.503231,2.6160479,24.366045
ENSG00000140471,17.396744,17.507889,18.969597,22.570852,23.571905,16.35064,20.152056,14.999683,15.766835,21.963406,27.317802,18.137062
ENSG00000140474,9.07735,26.154652,18.2999,34.1659,8.89732,14.759406,39.090946,10.795442,16.05829,30.744669,18.925972,30.100403
ENSG00000140478,0.029244542,0.02347821,0.0,0.0,0.0,0.0,0.08020706,0.0,0.0,0.0,0.0,0.0
ENSG00000140479,1368.1129,64.54893,76.15327,20.355742,44.322403,12.758012,21.006866,29.191404,42.0689,47.39414,39.21845,6.671106
ENSG00000140481,0.719986,0.9732828,0.99032915,0.7394396,0.6779919,0.653074,1.0361991,0.23433313,46.028095,0.080720976,0.0,0.0
ENSG00000140497,35.095837,30.707525,121.26164,11.298064,21.867796,42.382412,9.988406,46.388016,24.821947,11.511522,5.8218923,10.733607
ENSG00000140505,0.016884245,0.0,0.0,0.0,0.0,0.0,0.030983996,0.0,0.0,0.0,0.0,0.0
ENSG00000140506,0.063734725,1.110217,0.03799424,0.11317264,0.0,0.031812336,0.157193,0.039433125,0.26351362,1.4497528,11.848759,0.0
ENSG00000140511,0.19628876,0.3974455,1.919133,0.25361025,0.13313723,31.425976,0.0,6.4471545,0.19472922,0.6671579,0.0,0.0
ENSG00000140519,1.5904042,8.534779,0.3511697,1.7386761,2.9034348,0.031812336,3.5939126,0.0,0.19472922,0.0,0.0,5.7007136
ENSG00000140521,22.552986,23.144346,31.277258,12.810099,17.584557,40.245045,14.54369,24.680035,8.534716,13.393374,25.471226,13.191131
ENSG00000140522,0.219247,3.5129561,0.10554114,0.079970896,2.6306555,0.27117857,0.13686277,0.0,0.2054641,0.0,0.0,0.0
ENSG00000140525,9.384624,7.27156,12.931832,7.2734804,11.081128,25.638586,6.4265246,12.3708315,6.8549485,6.130016,36.614243,11.196216
ENSG00000140526,43.478416,193.42558,133.57301,93.313576,442.99356,100.833694,107.02132,155.09203,67.73574,112.50441,262.4267,151.12543
ENSG00000140527,1.086423,8.237023,0.49600267,2.7026267,2.3950121,0.7512735,2.105486,0.4940364,145.61462,0.4359734,0.0,0.8838403
ENSG00000140534,0.39737576,1.0373625,0.9684475,0.99301434,1.6850395,0.76320344,1.3531785,0.0,0.13175681,0.6235878,0.0,0.0
ENSG00000140538,7.2682004,849.0362,15.309738,397.60144,917.43353,37.516663,335.56622,894.21405,135.0436,25.748554,845.44073,388.10605
ENSG00000140543,19.675795,17.42963,12.333554,12.585468,16.514227,9.443472,16.46002,21.953545,14.844388,12.401123,26.16351,11.465958
ENSG00000140545,34.929153,47.46168,12.197068,2.351789,11.593917,41.201046,1.4936948,266.30264,27.550808,4.3845415,0.0,0.0
ENSG00000140548,44.995132,57.47851,402.77274,22.562704,40.84506,1.1631691,25.316437,28.138159,45.012352,20.999012,26.442814,26.208342
ENSG00000140553,16.463802,25.684599,15.235748,22.047522,17.752872,32.614895,26.707365,35.733944,18.881374,14.850828,36.247368,25.463646
ENSG00000140557,0.10733842,0.18595427,0.051893257,10.086466,0.32579634,0.0,9.274101,0.0,0.8507754,0.0,0.0,8.869695
ENSG00000140563,0.51599,0.9705484,2.5151484,9.271108,0.77714616,6.0203767,16.141846,5.997128,2.664862,6.501916,0.0,13.3309965
ENSG00000140564,6.1383805,13.557015,8.135985,9.782589,7.699651,70.23056,11.168784,46.866104,13.056094,7.871297,23.752436,4.666921
ENSG00000140575,443.31027,100.655266,143.13396,64.02526,20.734554,416.08835,56.199257,264.1371,104.11814,58.32791,60.18397,96.37522
ENSG00000140577,239.94962,105.092255,46.55271,106.30627,97.82732,156.18427,105.832886,204.09995,93.1531,56.170277,158.2375,105.137474
ENSG00000140598,39.998173,30.476402,76.80386,38.132656,35.04517,29.729767,42.5621,32.629765,25.444519,18.809042,38.45633,36.751026
ENSG00000140600,964.9592,48.85903,72.019295,247.39244,41.797016,17.143063,227.68852,12.800958,107.82949,249.16187,230.96863,302.7164
ENSG00000140612,44.00171,39.47367,89.438934,28.337782,32.53247,69.10324,29.050697,54.325134,42.336624,23.057642,29.344055,26.080412
ENSG00000140623,1.8808826,0.3255402,0.8393564,1.2867328,0.23198861,0.14259832,0.8266382,0.0,1.1812531,2.116447,0.0,1.2610269
ENSG00000140632,64.59077,68.53812,90.51376,77.09204,54.196095,86.71514,78.69079,76.74268,121.65289,66.80058,77.67781,96.87147
ENSG00000140650,30.703388,24.93975,71.74105,28.854265,34.318012,71.81472,30.434511,51.770084,23.708292,29.635899,14.721842,33.10668
ENSG00000140675,0.06299087,0.04914427,0.027798027,0.3222162,0.13464369,0.0,0.3281209,0.28961083,0.870793,0.026906991,0.0,0.0
ENSG00000140678,0.7544363,1.1461711,316.98276,0.7734297,0.6976022,1.613228,1.3001384,0.5628777,0.10273205,0.75911564,2.6160479,0.8838403
ENSG00000140682,0.16383603,0.82888377,1.0323379,0.15429296,2.5118222,25.907549,0.45654246,103.914986,1.1714289,0.988839,0.0,0.0
ENSG00000140688,17.127317,19.106081,20.448948,18.988632,19.485615,12.707566,23.692516,22.321173,14.769432,19.334784,19.649334,11.445473
ENSG00000140691,8.705568,9.742586,4.9066525,8.832088,7.925836,12.891578,8.54676,12.029864,5.6688075,7.6110926,1.2567804,1.5087461
ENSG00000140694,113.570724,110.159035,127.55896,79.94784,65.9852,88.80291,81.38653,85.805046,135.8031,65.21116,70.23226,47.98007
ENSG00000140718,391.91476,491.68857,328.70688,389.4027,334.96414,342.78308,397.34988,310.47354,495.33148,356.5259,377.1095,341.67566
ENSG00000140740,54.778683,90.214325,60.656815,80.77183,82.21353,58.424576,88.200745,80.658035,84.50449,94.92431,47.37277,61.998245
ENSG00000140743,40.69406,121.29748,79.76826,92.65623,48.04669,94.06379,82.28841,56.10896,73.20674,248.8171,234.9201,65.96605
ENSG00000140749,0.72176623,0.99141425,46.873398,0.6976615,0.66825944,0.6596965,0.3254028,1.4391612,1.3711016,0.50860226,1.2567804,0.7543731
ENSG00000140750,164.93434,61.495846,146.02129,43.189583,70.73046,101.85041,47.03346,153.62697,35.94912,46.549217,64.91709,60.59848
ENSG00000140795,1.3639145,2.3784602,4.5848675,2.3079445,0.926519,1.6914903,2.330404,1.8112308,227.68686,0.79502857,2.0515513,3.502124
ENSG00000140798,0.06693855,0.16768755,0.027798027,0.3810976,0.03169403,0.0,0.08252979,0.0,0.09199717,0.0,0.0,0.0
ENSG00000140807,64.862785,8.89772,25.306562,13.908456,90.18447,55.651108,7.0712066,117.41902,32.85398,28.740128,14.77676,3.5778687
ENSG00000140829,18.791628,18.129143,26.446442,10.92654,11.400393,26.321972,12.301221,23.176785,14.572238,9.743319,20.136642,8.191068
ENSG00000140830,31.129625,32.30574,16.0701,11.439597,20.657991,11.851452,11.816293,12.442341,16.910517,11.466833,8.668215,14.905089
ENSG00000140832,0.80752987,0.9963589,0.99220484,0.86427504,1.1750922,0.68807185,1.4086883,0.039433125,0.76637536,1.0615467,4.667599,0.0
ENSG00000140835,0.13175549,1.0008537,0.013899013,0.4085065,0.03169403,0.0,0.16660231,0.34491745,5.178605,0.0,0.0,0.0
ENSG00000140836,48.786777,286.95712,1059.731,805.76373,117.43011,144.43666,667.94147,1031.7794,177.93266,323.79532,24.928999,1328.5941
ENSG00000140839,1.2319086,3.972727,0.55736285,1.0813304,1.812468,0.0,0.5843729,0.0,5.17061,0.7227562,3.3083317,3.1469595
ENSG00000140848,155.74225,17.088964,27.482252,15.728577,55.308804,38.64706,13.241456,39.32184,87.21257,1.6216762,5.2320957,5.840988
ENSG00000140853,12.852643,20.382473,123.799484,1.0335922,19.785711,79.11619,1.9320325,27.116394,4.8804426,1.6815487,0.0,1.2610269
ENSG00000140854,5.7604504,6.1505356,3.861567,19.102734,5.3391013,6.532979,20.883482,4.526224,18.141441,15.668299,7.8734436,9.883003
ENSG00000140859,46.33887,58.248264,26.116816,34.085323,37.51756,30.895205,37.50496,43.79555,30.680786,235.95493,5.2320957,16.791021
ENSG00000140873,159.22949,2.7575953,9.953526,11.294107,2.4669511,4.8585744,18.451118,3.287617,3.357804,1.7120466,306.19858,1.2610269
ENSG00000140876,5.703069,11.56247,2.1290777,5.6855474,10.428401,4.9411664,7.2955093,3.6468804,3.100267,2.0991035,0.0,7.1557374
ENSG00000140905,0.2913168,0.12589456,0.0,0.0453472,0.16180274,0.0,0.06444616,0.070252694,0.0,0.0,0.0,0.0
ENSG00000140931,0.68112504,5.928618,37.319675,1.203369,23.374079,11.382091,0.89201504,35.046227,7.9362526,0.6158308,0.0,7.813881
ENSG00000140932,0.77671903,0.8817006,1.0436711,0.9910521,0.83938164,0.0,0.63341427,0.0,1.0253308,0.8701208,2.6160479,1.1852821
ENSG00000140937,113.784744,179.78561,14.945243,123.9625,229.50513,319.98486,109.41868,325.39206,214.44856,6.7153444,27.761862,134.94273
ENSG00000140939,11.485145,32.982426,3.097893,9.3591,7.512549,13.819942,11.50597,12.978402,17.41326,6.2175875,9.335198,8.546231
ENSG00000140941,47.713634,38.381535,30.808508,47.714787,52.85388,72.9664,69.28191,67.08676,44.28118,54.019745,93.53453,54.76563
ENSG00000140943,62.121628,56.623245,76.41697,89.72431,95.49636,69.908325,88.7699,74.55341,58.277245,84.24083,95.93091,73.1434
ENSG00000140945,32.653446,12.55433,20.561365,318.46304,438.7755,10.357128,391.254,6.9162593,16.583952,1107.5266,2.5135608,302.24664
ENSG00000140948,51.492184,57.210632,54.47462,81.736404,108.38037,92.7307,85.497246,90.72667,88.60594,88.22572,105.007675,95.25681
ENSG00000140950,10.501125,18.019545,14.270681,19.164072,14.491935,13.635331,23.149483,11.296517,17.742764,11.149801,9.749639,25.378225
ENSG00000140955,0.0106296,0.024572136,0.0,0.2017527,0.18284224,4.9322314,0.12567909,5.8000875,0.0,0.0,0.0,0.0
ENSG00000140961,9.523428,5.9416213,0.5137802,0.73130757,1.820642,4.813372,0.7371359,2.2362468,2.519175,0.26994824,0.0,0.0
ENSG00000140968,0.17207827,0.7929714,144.48314,0.25857463,0.42548534,0.11867028,0.16566767,0.29685536,0.0,2.0109382,2.0515513,0.0
ENSG00000140983,25.08368,50.40948,35.798283,37.047985,27.531353,35.188225,37.60201,32.26768,37.712307,19.511444,20.054966,28.665865
ENSG00000140987,10.030313,6.117417,9.072575,5.298436,7.698853,8.471037,5.93008,10.121603,9.581668,6.7605314,14.36232,6.175667
